firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction
3.29360031165403,tungsten,eurofer,He,104.82343864057341,eurofer,Li2TiO3,Be,H2O,0.8341450560578676,0.9026436412859349,0.4050917356315772,0.38968430985790364,0.1359978614872976,0.448357582822748,0.02596024583205076,0.1646346139866397,0.37137925758862006,0.46398612842474024
17.295539793713747,tungsten,eurofer,D2O,297.03315321130447,eurofer,Li2TiO3,Be12Ti,He,0.9079953392048852,0.5080628924245424,0.0015494350486207065,0.24479843865222384,0.26538968435376425,0.28997589347796376,0.19983598351604803,0.3359938067834897,0.23736555477074942,0.4266406384457608
8.864241855245286,tungsten,eurofer,H2O,115.52751415513197,eurofer,Li4SiO4,Be,He,0.23891255293430513,0.5157050757312234,0.23100580825023842,0.25263823480272435,0.2119034274139142,0.03170462252502117,0.5037537152583402,0.01767833275080435,0.17591691851135377,0.806404748737842
13.09136589444413,tungsten,eurofer,D2O,354.4984320810458,eurofer,Li4SiO4,Be,He,0.13809129561185918,0.12200040600397133,0.9764604509919188,0.4755532037983325,0.37166593104570866,0.02555760374740899,0.12722326140854986,0.1514822696586203,0.49833749698155566,0.350180233359824
4.0049702886262395,tungsten,eurofer,D2O,16.48066108402446,eurofer,Li4SiO4,Be,H2O,0.46740087069276304,0.4762137343094638,0.2027371624888853,0.4940774106965106,0.045983336827778866,0.21783115799310956,0.242108094482601,0.3094341800901286,0.5366769960783495,0.1538888238315218
2.2949970192525893,tungsten,eurofer,He,395.0272128136136,SiC,Li4SiO4,Be,H2O,0.9001537159587063,0.6094748202829741,0.5012198149371193,0.3254707919621022,0.24772462919094618,0.24628652948586133,0.18051804936109012,0.06225500755964744,0.14252214111719125,0.7952228513231614
8.056444175551274,tungsten,eurofer,He,279.7823239456355,SiC,Li2TiO3,Be12Ti,He,0.5894282846434349,0.020745693037541035,0.28080514385161437,0.08725318313838998,0.01670930840918101,0.09129199114438427,0.8047455173080447,0.5610612467891665,0.18337684166667023,0.25556191154416336
16.708658170318408,tungsten,SiC,He,11.723701413755283,SiC,Li4SiO4,Be12Ti,He,0.23230746922048062,0.9553644831930703,0.2478613632694251,0.10076963079590182,0.5965323689037987,0.046845908046764334,0.2558520922535351,0.14131210564178667,0.47246106534078475,0.3862268290174286
17.049391669042635,tungsten,eurofer,H2O,8.0113169070245,eurofer,Li2TiO3,Be,He,0.12794597979949496,0.8431835427575379,0.49105737948609485,0.0005640975112512502,0.587623121121534,0.3954889803951865,0.01632380097202824,0.9600496125092315,0.00885525072035272,0.031095136770415845
17.24076450350665,tungsten,eurofer,D2O,384.8397898736372,eurofer,Li4SiO4,Be,He,0.36244853104316144,0.4126884046793915,0.9726826959181152,0.7525367962205665,0.19347072634029028,0.017607639721773947,0.03638483771736936,0.3413441858438285,0.27982212525415756,0.37883368890201397
