firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction
3.6256025813477444,tungsten,SiC,H2O,113.33115150524786,eurofer,Li4SiO4,Be,H2O,0.19118713455862013,0.8734254467664625,0.8576750997722579,0.3554915357342418,0.6042159825107465,0.03219994254891918,0.008092539206092436,0.49401401957546665,0.10954928329685412,0.39643669712767937
19.454801110374948,tungsten,SiC,D2O,409.2621256123423,SiC,Li2TiO3,Be12Ti,D2O,0.15763823246539832,0.5743603695288768,0.3157725584632689,0.13404464468459787,0.018227422168762657,0.5629826465881651,0.28474528655847425,0.6647121087452407,0.18626595004969948,0.14902194120505982
14.451257134546271,tungsten,eurofer,He,245.9453780757642,eurofer,Li4SiO4,Be,He,0.3964706696700814,0.14806210343979065,0.8702110968657188,0.15650583700302895,0.3088726191522952,0.23755541976502562,0.2970661240796503,0.30954795287455006,0.030248241989733422,0.6602038051357166
17.781306853739732,tungsten,eurofer,H2O,314.181148063983,SiC,Li2TiO3,Be,He,0.7198670017864651,0.1283316683009198,0.695894651084122,0.521245451347516,0.17578167350148807,0.2650432027161292,0.037929672434866654,0.40413321064520147,0.5690663805100777,0.026800408844720704
17.640230173522873,tungsten,SiC,D2O,455.88240428063585,SiC,Li4SiO4,Be,D2O,0.1721565439516951,0.785190344756541,0.33267042638614175,0.21764718021161653,0.19462639946466062,0.12129193643050717,0.46643448389321573,0.05778816776708691,0.21987104171172658,0.7223407905211865
15.662660978539172,tungsten,eurofer,H2O,310.73683223502337,eurofer,Li2TiO3,Be,H2O,0.7960428885284325,0.2871584021264041,0.6174083126893235,0.5713178926899808,0.002527083008542535,0.08586282579536508,0.3402921985061115,0.09263969504289751,0.6581325850536586,0.24922771990344392
13.217459334864358,tungsten,SiC,H2O,27.667256426429642,SiC,Li4SiO4,Be,D2O,0.7716101036210332,0.8611982725069625,0.2187345003574902,0.02391613475826917,0.4529811465215961,0.062208503723323996,0.46089421499681077,0.4503533972469898,0.4485167182101754,0.10112988454283477
3.813080676297189,tungsten,SiC,D2O,449.3118340294444,eurofer,Li4SiO4,Be12Ti,He,0.8796940688144737,0.5007651958427008,0.5485404533029046,0.2967723376995613,0.04435141989096075,0.22354393369705206,0.43533230871242573,0.14226078858187405,0.6970437054469918,0.16069550597113424
12.488022448428781,tungsten,eurofer,H2O,428.31321787170674,eurofer,Li2TiO3,Be,H2O,0.9493280593303893,0.7368310387332621,0.5951920194049448,0.2878964648182389,0.24361417336539706,0.148001995071654,0.32048736674470996,0.3997383501052794,0.31986313547534134,0.2803985144193793
1.8569611102182249,tungsten,SiC,He,270.8467954489366,SiC,Li4SiO4,Be,H2O,0.3587630444323109,0.31003046797975153,0.664824997858604,0.13111170385150278,0.08795204546049466,0.36732993349327414,0.4136063171947284,0.11153188587463861,0.7291281715227158,0.1593399426026455
16.939123503208606,tungsten,SiC,He,406.25273872996377,eurofer,Li4SiO4,Be,H2O,0.14512513075901,0.48846961931750665,0.4975848152100636,0.29018686226377255,0.43886636708641763,0.08949237356880488,0.18145439708100503,0.043226745326739535,0.8404905014789635,0.11628275319429694
