firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction
15.58785857323953,tungsten,SiC,H2O,64.8976573731826,eurofer,Li4SiO4,Be12Ti,He,0.8966457294409027,0.007889359123958384,0.8622139007391612,0.45082641251020894,0.26380813014740967,0.12042537759511152,0.1649400797472699,0.14013615464196555,0.21088912099926868,0.6489747243587659
18.689789404758468,tungsten,SiC,H2O,33.08621296334341,SiC,Li4SiO4,Be,H2O,0.9473071776297883,0.08261943344377876,0.17968508547436168,0.004062696407808442,0.7276559431724624,0.23929363481902977,0.028987725600699444,0.7446131006380022,0.16908466827637614,0.08630223108562159
10.152899078216986,tungsten,eurofer,D2O,447.54076966905967,SiC,Li4SiO4,Be12Ti,He,0.8577781027391899,0.6058615699052968,0.780664408381193,0.2074302695617688,0.11506412860077551,0.35592594571197195,0.3215796561254838,0.029349758385594393,0.29380771722251275,0.676842524391893
0.7885956577398923,tungsten,eurofer,D2O,304.64466890638647,SiC,Li4SiO4,Be,He,0.2734993078248299,0.8682578026326632,0.40806022852737867,0.6552331069489696,0.12949053628889753,0.214281570934118,0.0009947858280146466,0.06854603182695554,0.10095422501735399,0.8304997431556904
1.014753989241557,tungsten,SiC,H2O,420.5863759793252,SiC,Li2TiO3,Be,H2O,0.0796792840533358,0.14593420798138446,0.3320308267839812,0.06656281022752875,0.4790586841202458,0.05741401250446426,0.3969644931477611,0.13477188959298422,0.30697321362119545,0.5582548967858203
5.952410296737334,tungsten,SiC,He,142.74474997722663,eurofer,Li4SiO4,Be12Ti,H2O,0.259736075954355,0.1302647991589574,0.7104780116155718,0.12753719590611748,0.2565045811620718,0.2902950775276674,0.32566314540414343,0.28540652549751816,0.01759611571236183,0.6969973587901201
12.49006991779223,tungsten,SiC,H2O,242.83779244563007,eurofer,Li4SiO4,Be,He,0.0581946930241406,0.3368640813997057,0.4676231505626811,0.3205113154881153,0.48230800987223726,0.0822009193373172,0.11497975530233015,0.5579512025355641,0.20310529494303822,0.23894350252139776
3.9523265496220694,tungsten,SiC,He,460.8868053359902,SiC,Li4SiO4,Be12Ti,D2O,0.24705010486600654,0.032955213594206056,0.3919498967744516,0.0733955109218754,0.43848439629405817,0.1752528531690974,0.312867239614969,0.19609542505340563,0.35102928206653555,0.45287529288005884
18.359234848754102,tungsten,eurofer,H2O,61.263820271977465,SiC,Li4SiO4,Be12Ti,He,0.5283307414471082,0.6743562014620218,0.6618955040758151,0.2274299857129002,0.21853252348080768,0.18325901806703052,0.3707784727392617,0.34158608189620115,0.5068410078367034,0.15157291026709543
19.555910449666193,tungsten,eurofer,H2O,359.1942851565625,SiC,Li4SiO4,Be12Ti,He,0.4253415436105361,0.8232585508887619,0.8485034785908564,0.09051586647469301,0.7144567335951708,0.1592571284582777,0.03577027147185841,0.29396405442082596,0.5979203146835539,0.10811563089562035
11.333362501180401,tungsten,eurofer,H2O,211.84520045627337,SiC,Li4SiO4,Be12Ti,D2O,0.9401807291022578,0.9342328971313857,0.7199192672641664,0.17655667583110266,0.24004829323689322,0.20129412598776147,0.3821009049442426,0.43567569145666346,0.09553198080631342,0.46879232773702334
4.958864519573066,tungsten,eurofer,He,294.663743772373,SiC,Li2TiO3,Be12Ti,H2O,0.04524555925796403,0.8890258053707987,0.5750746243768217,0.4825488605315752,0.32069996379576515,0.1483261249190083,0.04842505075365134,0.5563433822615084,0.11597404492883004,0.32768257280966145
13.561796709832514,tungsten,eurofer,He,254.67434215643547,SiC,Li4SiO4,Be12Ti,H2O,0.20155759618859748,0.05006000451331272,0.888577604135045,0.07768243596872769,0.39561794456023147,0.18869177028976947,0.3380078491812712,0.045180462547728145,0.238255360985825,0.7165641764664469
19.07711646697103,tungsten,eurofer,He,169.6833303028239,SiC,Li4SiO4,Be,D2O,0.9187544403823505,0.7513863696771785,0.4179059700676745,0.06019492743961832,0.11513826772161083,0.7697839710665316,0.054882833772239036,0.3281065703733371,0.4641067358848371,0.20778669374182565
15.53903335415555,tungsten,SiC,D2O,407.11724769482373,eurofer,Li4SiO4,Be12Ti,H2O,0.8539186793262645,0.7297898007403464,0.30188624072838965,0.061286773431428986,0.15043746140138833,0.21067683430323214,0.5775989308639505,0.30586417642584873,0.6107357408139659,0.08340008276018544
12.065002953067145,tungsten,eurofer,He,135.1025133756855,eurofer,Li4SiO4,Be,H2O,0.8610222449262049,0.01940035482589042,0.886683425986743,0.04880923771296807,0.439242124296894,0.07654838284037538,0.4354002551497625,0.1039489902574897,0.32947125212276884,0.5665797576197414
1.105455873010297,tungsten,SiC,H2O,64.54928174381408,eurofer,Li2TiO3,Be,D2O,0.5727957860020843,0.054428525299765496,0.3970266350362439,0.06053853335862607,0.39524331718603284,0.1428687712504597,0.40134937820488137,0.22347880421670838,0.38934944883843375,0.3871717469448579
19.9982422028671,tungsten,eurofer,H2O,61.230247465827944,eurofer,Li4SiO4,Be12Ti,D2O,0.5976570791562386,0.4798371544394958,0.24057270517719942,0.3510918600824226,0.21497105779528475,0.21707080037353563,0.21686628174875708,0.03457089662877797,0.6269165385527865,0.33851256481843556
15.288611716683606,tungsten,SiC,He,109.6758964072077,SiC,Li4SiO4,Be,D2O,0.17084367354265118,0.11542746302221718,0.2709092110741017,0.642808027740549,0.000321257875161162,0.23051544012867126,0.1263552742556185,0.7441840711756753,0.24043108444259764,0.015384844381727126
19.384065576624245,tungsten,SiC,H2O,11.332306971956696,SiC,Li2TiO3,Be12Ti,He,0.20696146936672744,0.5384467292362191,0.7656851853747798,0.4244618917036597,0.14134155781208327,0.26226147749364126,0.17193507299061583,0.4150279286129412,0.48928513641009763,0.09568693497696115
2.0463597814383516,tungsten,eurofer,He,127.6223015892472,eurofer,Li4SiO4,Be12Ti,D2O,0.429973824119842,0.43687699426171656,0.10025809904286165,0.08394490305379226,0.1406372524372053,0.66527668821588,0.11014115629312245,0.1526563349417122,0.09054730595742304,0.7567963591008648
5.4520376700396245,tungsten,SiC,D2O,266.3027914198319,SiC,Li4SiO4,Be12Ti,He,0.7645915584154446,0.7351912104281149,0.5412045199763639,0.48974827672609095,0.11413704402138075,0.054976853461926295,0.3411378257906021,0.055092382457583605,0.33356276136593604,0.6113448561764804
16.899656691424422,tungsten,eurofer,He,113.32489408564683,SiC,Li2TiO3,Be,H2O,0.1164744132726856,0.7394596200299186,0.7394094578307479,0.19507112244160463,0.4754756802048907,0.09133243043843828,0.23812076691506634,0.29339881357058706,0.07909866045868985,0.6275025259707231
4.281190202382286,tungsten,eurofer,He,195.45405342916195,eurofer,Li2TiO3,Be12Ti,H2O,0.5374961247635763,0.7114749809023909,0.7013064294465168,0.020308594965968513,0.17050108072128675,0.2952667552278684,0.5139235690848762,0.6270075574132918,0.019668326379557427,0.35332411620715076
19.29844000663391,tungsten,eurofer,He,184.99364839467404,SiC,Li4SiO4,Be,He,0.6786038118480685,0.8051250715900091,0.9511203261629678,0.03194647610486989,0.1017348971027616,0.7262228568981944,0.14009576989417397,0.269400204587904,0.6489943302769732,0.08160546513512286
0.44381806745425134,tungsten,eurofer,He,192.62267736355466,SiC,Li4SiO4,Be12Ti,He,0.380203465467871,0.5589104023921678,0.6291453892874277,0.12920150750803577,0.3096525290693077,0.2525313925916721,0.30861457083098437,0.228497255647138,0.7617458634700734,0.009756880882788716
3.1393020105544167,tungsten,eurofer,H2O,126.63920059850115,SiC,Li4SiO4,Be,H2O,0.7029838780197425,0.7710661163163033,0.9949050491462564,0.2905834996570544,0.026219986823900653,0.0078742043363954,0.6753223091826497,0.2650569605360066,0.0860782834878249,0.6488647559761686
7.355076833358114,tungsten,eurofer,H2O,120.5454336463842,SiC,Li2TiO3,Be12Ti,He,0.4555402692968771,0.004196789192470685,0.8413956587054899,0.2715136184480003,0.2563866474086708,0.41309224988314003,0.059007484260188744,0.15724422837717683,0.5848359402258902,0.2579198313969329
11.947424050617858,tungsten,eurofer,He,422.5166266421175,SiC,Li2TiO3,Be,H2O,0.03617098937705365,0.9236892618889276,0.3827107625533258,0.3232561578989788,0.08426858864739031,0.15705984386889055,0.4354154095847403,0.7654243379356789,0.1735785394307229,0.060997122633598216
5.256127202956948,tungsten,SiC,H2O,269.8275644719876,eurofer,Li2TiO3,Be,He,0.6702447516139326,0.3644104703872004,0.9055352293658914,0.09794632185019977,0.2393672273320874,0.17313443199260042,0.4895520188251123,0.10609121770881243,0.36860064884617366,0.525308133445014
9.806019717163394,tungsten,SiC,He,476.5041917663371,SiC,Li2TiO3,Be,He,0.31821766568029974,0.33084587693128187,0.32879604364852133,0.20482623976566922,0.08211724893644361,0.4888419018260049,0.22421460947188226,0.04817769510805806,0.08010352148551499,0.871718783406427
14.78368045265803,tungsten,SiC,He,445.98710091846624,eurofer,Li2TiO3,Be12Ti,H2O,0.148369886473404,0.8776041034037141,0.05984657061987064,0.19473419376677056,0.3806214405890995,0.18127495931116586,0.24336940633296386,0.14779119837436167,0.8250359709868161,0.027172830638822285
4.175097567182718,tungsten,eurofer,H2O,293.8938946377679,SiC,Li2TiO3,Be,D2O,0.7590588510339583,0.9162912096075135,0.10029056883828558,0.047107712895161316,0.15231602135104055,0.5004526165379898,0.3001236492158084,0.4549714166474834,0.08663024242049243,0.45839834093202425
3.0997468703854114,tungsten,SiC,He,158.21667385061411,SiC,Li4SiO4,Be,D2O,0.6378713891846381,0.31910115831681896,0.7820459204391417,0.6459986438411403,0.03414179597098856,0.17355473748857805,0.14630482269929315,0.4952489054054035,0.05715222450096524,0.44759887009363136
2.2623210376136305,tungsten,eurofer,H2O,383.3878487227182,eurofer,Li2TiO3,Be12Ti,H2O,0.5010725769984775,0.9401857953268222,0.33480961919770447,0.44749163233312206,0.22202714119069186,0.20308066116513368,0.12740056531105257,0.051770233464449616,0.29098064550917246,0.6572491210263778
9.416767907112668,tungsten,SiC,H2O,104.92314804580528,SiC,Li2TiO3,Be,D2O,0.7609851464489326,0.052389553137883516,0.6729643876549696,0.005419904158990644,0.4136690104726953,0.398933079455997,0.18197800591231708,0.9482224543043041,0.03994935916648331,0.011828186529212458
17.292433026869844,tungsten,eurofer,D2O,487.1588542685193,eurofer,Li2TiO3,Be12Ti,H2O,0.9629868799163421,0.6991318109613842,0.055216846848117895,0.24786543732126531,0.03424653127031144,0.2993701231282611,0.41851790828016205,0.507805203620792,0.0018268793768136708,0.4903679170023943
5.0543482922382115,tungsten,eurofer,H2O,493.15592388834506,eurofer,Li4SiO4,Be12Ti,H2O,0.7321619341823008,0.7813289123059514,0.9325914348996781,0.14520885380923743,0.020312677195350563,0.24870807346904955,0.5857703955263626,0.4619511546350431,0.3277816747162517,0.2102671706487051
3.7343671560612823,tungsten,eurofer,He,50.320509414004455,eurofer,Li4SiO4,Be,He,0.468052931558664,0.37857475933862483,0.448679061128467,0.009572987947278533,0.1809901551435401,0.6997649223830414,0.10967193452613998,0.341792366898866,0.09701239344635998,0.5611952396547742
15.938027482128224,tungsten,eurofer,He,369.4495305487612,eurofer,Li4SiO4,Be12Ti,D2O,0.9197936304403084,0.09808449590632207,0.8856534882105062,0.2219415924389781,0.077371364331169,0.38364022544849563,0.3170468177813573,0.5124305453981173,0.0157477744052375,0.4718216801966453
5.15214509086314,tungsten,SiC,He,126.80571641510369,eurofer,Li4SiO4,Be,H2O,0.1382659700887835,0.5136959879518689,0.4819716228000108,0.014706016903982225,0.43770267537423907,0.47145696466248144,0.07613434305929725,0.2915316493126881,0.006434932148418238,0.7020334185388936
0.803930728918063,tungsten,SiC,H2O,361.66892849772603,eurofer,Li2TiO3,Be12Ti,D2O,0.5160734994024684,0.32674942438291266,0.12761943292287858,0.5260904699071127,0.15361137667379668,0.20199421860471523,0.11830393481437544,0.27863619285459224,0.08883864956029516,0.6325251575851127
16.78932882090641,tungsten,eurofer,He,210.55490848987708,SiC,Li2TiO3,Be12Ti,He,0.6052864475218485,0.6317672700648688,0.936269652190463,0.07402447094636214,0.23568007013229955,0.07116040603152123,0.6191350528898171,0.5863896128451545,0.27681368572931603,0.1367967014255295
4.869898531084673,tungsten,SiC,H2O,146.81472479017015,eurofer,Li4SiO4,Be12Ti,He,0.9224981424633757,0.39074829308500214,0.27387322391804725,0.018810519049686742,0.027180377851029856,0.48479769458150906,0.4692114085177743,0.13151333523306435,0.43803422232818595,0.4304524424387496
6.1634806661641495,tungsten,eurofer,D2O,80.56807991598902,SiC,Li4SiO4,Be12Ti,H2O,0.3003199421754895,0.7954432509370539,0.13087657126306895,0.534565779335931,0.0717119259875764,0.037933366930558446,0.3557889277459342,0.5580762044737836,0.20200496880289917,0.23991882672331738
9.733032651651188,tungsten,SiC,H2O,202.66426548006567,SiC,Li4SiO4,Be12Ti,He,0.33413381000886777,0.6006835161504879,0.1606794671349383,0.07346817125524129,0.2810319676787962,0.17449284546871113,0.4710070155972515,0.2884995281050074,0.6434545519684095,0.06804591992658308
1.0785277267569793,tungsten,SiC,D2O,366.0897289334166,eurofer,Li2TiO3,Be12Ti,He,0.9968027315984861,0.8355129413971057,0.48464531366950137,0.3182161070614734,0.18818105875595917,0.3903264934416606,0.1032763407409068,0.2299327051623766,0.566839187927762,0.2032281069098614
0.7273269694054707,tungsten,SiC,H2O,76.84635293603121,SiC,Li4SiO4,Be12Ti,D2O,0.11106726169655967,0.4942558234795793,0.6382451683021294,0.008689262985441853,0.8092582319749654,0.03268624538882785,0.14936625965076508,0.11688246193044452,0.8088286657787357,0.07428887229081985
17.112846735996378,tungsten,SiC,He,482.1373327237083,SiC,Li4SiO4,Be12Ti,D2O,0.35552635680885747,0.6136523979404351,0.24647734986542147,0.3088178761404924,0.0934065141340132,0.4177458741649762,0.18002973556051818,0.9359839435676618,0.04161239511029725,0.022403661322040944
0.9369433212684952,tungsten,eurofer,H2O,290.72722034902694,SiC,Li2TiO3,Be,D2O,0.5046787847170796,0.3220914357337209,0.5538304516021716,0.17669528943792204,0.23195902480634784,0.2371631492592671,0.3541825364964631,0.3036976885882731,0.12013976377160498,0.5761625476401219
2.9180115877847768,tungsten,eurofer,D2O,443.86588050316976,eurofer,Li4SiO4,Be12Ti,D2O,0.4660300933455983,0.7989424769620393,0.611641006489505,0.5513448845627931,0.36306090257244217,0.05088948938325635,0.03470472348150829,0.4699426019414101,0.053191305220534314,0.47686609283805564
19.969045683501573,tungsten,eurofer,He,170.41840871999597,eurofer,Li2TiO3,Be,D2O,0.49091486387966177,0.5570176410877284,0.8398513264448132,0.3813313306427764,0.6126247306999967,0.001950411237085325,0.004093527420141415,0.04545954957939754,0.34991586470228064,0.6046245857183217
18.516486160524863,tungsten,SiC,H2O,327.8365156552718,SiC,Li4SiO4,Be,D2O,0.7921397860956035,0.09513769492849833,0.38645525082496834,0.9135070357783953,0.03692190986509628,0.008072900150874673,0.04149815420563392,0.02927241017565704,0.9247130819872134,0.046014507837129605
